sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Perceived. Util. 4;User Bother 1;User Bother 2;User Bother 3;User Bother 4;User Util. 1;User Util. 2;User Util. 3;User Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
;2;Session genius.core.session.Session@76d12373 failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@8884:java.lang.NullPointerException: null:[agents.anac.y2011.Gahboninho.Gahboninho, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Gahboninho;Agent21;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@660798fc failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@8888:java.lang.NullPointerException: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;NiceTitForTat;Agent21;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@33658854 failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@8892:java.lang.NullPointerException: null:[agents.anac.y2010.AgentK.Agent_K, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent_K;Agent21;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@675bdfbc failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@8896:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent21;BayesianAgent;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;57;Session genius.core.session.Session@68394f4d failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BayesianAgent;BayesianAgent;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@33335c84 failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.BoulwareNegotiationParty, agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BoulwareNegotiationParty;BayesianAgent;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@5428501e failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.ConcederNegotiationParty, agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;ConcederNegotiationParty;BayesianAgent;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@7df0b63f failed: Failed to execute protocol: domain does not match the negotiation domain:[agents.anac.y2011.Gahboninho.Gahboninho, agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Gahboninho;BayesianAgent;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;53;Session genius.core.session.Session@7226287d failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;NiceTitForTat;BayesianAgent;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;3;Session genius.core.session.Session@40088ad4 failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent_K;BayesianAgent;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@163b31fb failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@8924:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent21;BoulwareNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;57;Session genius.core.session.Session@78608dca failed: Failed to execute protocol: null:[agents.BayesianAgent, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BayesianAgent;BoulwareNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@6a1d54fb failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BoulwareNegotiationParty;BoulwareNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@7534e22e failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.ConcederNegotiationParty, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;ConcederNegotiationParty;BoulwareNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@705649e7 failed: Failed to execute protocol: domain does not match the negotiation domain:[agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Gahboninho;BoulwareNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;58;Session genius.core.session.Session@4c2208c8 failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;NiceTitForTat;BoulwareNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;53;Session genius.core.session.Session@2c058e6d failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, negotiator.parties.BoulwareNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent_K;BoulwareNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@2b4909b3 failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@8952:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.ConcederNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent21;ConcederNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;53;Session genius.core.session.Session@2de37d32 failed: Failed to execute protocol: null:[agents.BayesianAgent, negotiator.parties.ConcederNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BayesianAgent;ConcederNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@6c62b571 failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.BoulwareNegotiationParty, negotiator.parties.ConcederNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BoulwareNegotiationParty;ConcederNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@567054ae failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.ConcederNegotiationParty, negotiator.parties.ConcederNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;ConcederNegotiationParty;ConcederNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@223a7d70 failed: Failed to execute protocol: domain does not match the negotiation domain:[agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.ConcederNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Gahboninho;ConcederNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;58;Session genius.core.session.Session@670d337b failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.ConcederNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;NiceTitForTat;ConcederNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;53;Session genius.core.session.Session@1eae5df failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, negotiator.parties.ConcederNegotiationParty, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent_K;ConcederNegotiationParty;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@1487fff failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@8980:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent21;Gahboninho;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;53;Session genius.core.session.Session@4c701595 failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BayesianAgent;Gahboninho;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@31504f88 failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.BoulwareNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Gahboninho;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@16ac1adc failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.ConcederNegotiationParty, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;ConcederNegotiationParty;Gahboninho;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@59cb53da failed: Failed to execute protocol: domain does not match the negotiation domain:[agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Gahboninho;Gahboninho;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;54;Session genius.core.session.Session@5c7982d failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;NiceTitForTat;Gahboninho;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;56;Session genius.core.session.Session@3a42ed2b failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Gahboninho.Gahboninho, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent_K;Gahboninho;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@30c0af91 failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@9008:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent21;NiceTitForTat;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;53;Session genius.core.session.Session@6e3d94 failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BayesianAgent;NiceTitForTat;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@42434cde failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.BoulwareNegotiationParty, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BoulwareNegotiationParty;NiceTitForTat;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@4a46ef22 failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.ConcederNegotiationParty, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;ConcederNegotiationParty;NiceTitForTat;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@2366b273 failed: Failed to execute protocol: domain does not match the negotiation domain:[agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Gahboninho;NiceTitForTat;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;57;Session genius.core.session.Session@74c2c48d failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;NiceTitForTat;NiceTitForTat;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;3;Session genius.core.session.Session@2babeed2 failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent_K;NiceTitForTat;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@3c08dcb7 failed: Failed to execute protocol: Execution failed of BoulwareNegotiationParty@9036:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, agents.anac.y2010.AgentK.Agent_K, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent21;Agent_K;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;58;Session genius.core.session.Session@246e9709 failed: Failed to execute protocol: null:[agents.BayesianAgent, agents.anac.y2010.AgentK.Agent_K, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BayesianAgent;Agent_K;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@3127871e failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent_K;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@2736ce64 failed: Failed to execute protocol: domain does not match the negotiation domain:[negotiator.parties.ConcederNegotiationParty, agents.anac.y2010.AgentK.Agent_K, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;ConcederNegotiationParty;Agent_K;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;61;Session genius.core.session.Session@47af29ab failed: Failed to execute protocol: domain does not match the negotiation domain:[agents.anac.y2011.Gahboninho.Gahboninho, agents.anac.y2010.AgentK.Agent_K, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Gahboninho;Agent_K;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;54;Session genius.core.session.Session@6f303c02 failed: Failed to execute protocol: null:[agents.anac.y2011.Nice_Tit_for_Tat.NiceTitForTat, agents.anac.y2010.AgentK.Agent_K, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;NiceTitForTat;Agent_K;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;3;Session genius.core.session.Session@5e50672e failed: Failed to execute protocol: null:[agents.anac.y2010.AgentK.Agent_K, agents.anac.y2010.AgentK.Agent_K, negotiator.parties.BoulwareNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent_K;Agent_K;BoulwareNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@30eaeb56 failed: Failed to execute protocol: Execution failed of ConcederNegotiationParty@9064:java.lang.NullPointerException: null:[/Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.ConcederNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;Agent21;Agent21;ConcederNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@30a93dfb failed: Failed to execute protocol: Execution failed of ConcederNegotiationParty@9068:java.lang.NullPointerException: null:[agents.BayesianAgent, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.ConcederNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BayesianAgent;Agent21;ConcederNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
;2;Session genius.core.session.Session@1b93e496 failed: Failed to execute protocol: Execution failed of ConcederNegotiationParty@9072:java.lang.NullPointerException: null:[negotiator.parties.BoulwareNegotiationParty, /Users/kenielpeart/IdeaProjects/Group21/out/production/Group21/group21/Agent21.class, negotiator.parties.ConcederNegotiationParty, agents.anac.y2010.AgentK.Agent_K];60rounds;No;;0;;;;;;BoulwareNegotiationParty;Agent21;ConcederNegotiationParty;Agent_K;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;laptop_seller_utility;laptop_buyer_utility;SmartEnergyGrid_util1;SmartEnergyGrid_util2
